,windspeed,airtemperature,relativehumidity,year,month,day,hour,minute,Seeing
84403,16.721666666666668,11.718334,22.525,2021,8,9,3,10,-0.30927349869525694
84404,15.895000000000001,11.628333,15.545,2021,8,9,3,20,-0.18280567395976172
84405,17.766666666666666,11.64,11.47,2021,8,9,3,30,-0.17227964597594367
84406,18.715254237288136,11.655932,9.481357,2021,8,9,3,40,-0.23848722827158914
84407,20.576666666666664,11.641666,13.388333,2021,8,9,3,50,-0.08853071241356486
84408,21.618333333333332,11.221666,20.108334,2021,8,9,4,0,-0.2011619272078222
84409,22.303333333333335,10.823334,22.978333,2021,8,9,4,10,-0.042151002259942005
84410,21.678333333333335,10.613333,24.41,2021,8,9,4,20,-0.08907896752802835
84411,22.538333333333334,10.453334,24.616667,2021,8,9,4,30,-0.13720240827901875
84412,22.788333333333334,10.793333,21.21,2021,8,9,4,40,0.0730955550705509
84413,22.331666666666667,10.998334,21.923334,2021,8,9,4,50,-0.1309276424687598
84414,21.432758620689654,10.579311,25.851725,2021,8,9,5,0,-0.09133434392473423
84415,20.638333333333332,10.88,24.9,2021,8,9,5,10,-0.18508537261668562
84416,22.436666666666667,11.195001,22.393333,2021,8,9,5,20,-0.22574067091159764
84417,21.790000000000003,11.41,22.088335,2021,8,9,5,30,-0.21346553476293867
84418,21.69333333333333,11.396667,23.161665,2021,8,9,5,40,-0.5386844615099015
84419,21.006666666666668,11.45,23.803333,2021,8,9,5,50,-0.5814269309495373
84420,21.42,11.46,24.226665,2021,8,9,6,0,-0.4029782030216725
84421,22.038983050847456,11.340677,24.864407,2021,8,9,6,10,-0.4029152367949279
84422,22.8135593220339,11.638984,20.747458,2021,8,9,6,20,-0.2378369094338364
84423,23.373333333333335,11.8116665,16.888332,2021,8,9,6,30,-0.3648703394017392
84424,22.709999999999997,12.031667,11.846666,2021,8,9,6,40,-0.45319567759636825
84425,19.083333333333332,11.78,11.271667,2021,8,9,6,50,-0.5478873359068169
84515,27.459999999999997,11.943333,15.6066675,2021,8,9,21,50,-0.6448073342185848
84516,26.851666666666667,11.928333,15.44,2021,8,9,22,0,-0.49425078551095414
84517,24.903333333333332,11.661667,16.695,2021,8,9,22,10,-0.5005968663305663
84518,20.555,11.316667,20.671667,2021,8,9,22,20,-0.6523785207952963
84519,21.278333333333332,11.211667,22.458334,2021,8,9,22,30,-0.763910525974347
84520,24.43,11.36,23.423334,2021,8,9,22,40,-0.6791894883754629
84521,22.116666666666667,11.391666,23.568333,2021,8,9,22,50,-0.6804516404636706
84522,19.725862068965515,11.531034,23.531034,2021,8,9,23,0,-0.4831293964646634
84523,19.490000000000002,11.493333,23.858334,2021,8,9,23,10,-0.4167586406529616
84524,21.428333333333335,11.67,23.866667,2021,8,9,23,20,-0.2770059324545464
84525,20.30666666666667,11.568334,23.875,2021,8,9,23,30,-0.2711426822790734
84526,18.826666666666664,11.42,23.904999,2021,8,9,23,40,-0.32784070679714294
84527,21.316949152542374,11.408474,24.284746,2021,8,9,23,50,-0.24985121358755388
84528,21.533333333333335,11.509999,24.663334,2021,8,10,0,0,-0.17259303271630855
84529,20.02,11.418333,24.44,2021,8,10,0,10,-0.15169536325219385
84530,22.325,11.476666,23.361666,2021,8,10,0,20,-0.3021867586546627
84531,23.236666666666668,11.633333,23.125,2021,8,10,0,30,-0.3790747505109027
84532,23.388333333333332,11.761667,22.918333,2021,8,10,0,40,-0.2570577805550382
84533,20.926666666666666,11.878333,21.665,2021,8,10,0,50,-0.4449403536520664
84534,23.040000000000003,12.006667,20.848333,2021,8,10,1,0,-0.7189394600624046
84535,20.373333333333335,11.818333,22.151667,2021,8,10,1,10,-0.43913500558326934
84536,18.098333333333336,11.426666,24.263334,2021,8,10,1,20,-0.30143106005492387
84537,20.084745762711865,11.115254,25.418644,2021,8,10,1,30,-0.5075082157870107
84538,21.37,11.016666,26.403332,2021,8,10,1,40,-0.5525569368198171
84539,22.26271186440678,10.640677,27.854239,2021,8,10,1,50,-0.3344103637427964
84540,23.491666666666667,10.693333,27.904999,2021,8,10,2,0,-0.37329976865938047
84541,24.611666666666668,10.676666,28.141666,2021,8,10,2,10,-0.3495752068235094
84542,24.43166666666667,10.566667,28.231667,2021,8,10,2,20,-0.516439390727028
84543,27.365000000000002,10.679999,26.986666,2021,8,10,2,30,-0.32843054026342605
84544,25.822033898305083,10.705085,26.066103,2021,8,10,2,40,-0.4374299588142479
84545,24.956666666666663,10.66,25.548334,2021,8,10,2,50,-0.34950741484473463
84546,28.335593220338982,10.891525,24.40339,2021,8,10,3,0,-0.3482233644069118
84547,28.998333333333335,10.886667,23.144999,2021,8,10,3,10,-0.4530940717319836
84548,27.295,10.766666,24.936666,2021,8,10,3,20,-0.14099536940029084
84549,29.884999999999998,10.596666,26.796667,2021,8,10,3,30,-0.24312306925461707
84550,27.67,10.461667,27.991667,2021,8,10,3,40,-0.18448639837346573
84551,28.548333333333336,10.466666,27.305,2021,8,10,3,50,-0.04269875453311536
84552,30.540000000000003,10.738333,24.146667,2021,8,10,4,0,-0.19650922750480454
84553,30.103333333333335,10.745,24.480001,2021,8,10,4,10,-0.10090748218174106
84555,27.991525423728813,10.272881,29.09322,2021,8,10,4,30,-0.11881732034443573
84556,25.06833333333333,10.023334,29.703333,2021,8,10,4,40,0.004931569795398116
84557,29.43166666666667,10.251666,27.518333,2021,8,10,4,50,0.05147227836896214
84558,31.955555555555552,10.442593,27.514816,2021,8,10,5,0,-0.056656334020765094
84559,29.16166666666667,10.228333,28.003332,2021,8,10,5,10,-0.05441394803972215
84560,31.395,10.466666,24.06,2021,8,10,5,20,-0.10715378927891983
84561,30.056666666666665,10.52,23.081667,2021,8,10,5,30,-0.21774903699690246
84661,3.975,11.071667,34.055,2021,8,10,22,10,-0.31663846794141914
84662,4.068333333333333,11.011667,32.765,2021,8,10,22,20,-0.33111367819772936
84663,4.011666666666667,11.045,31.865,2021,8,10,22,30,-0.230345896634651
84664,3.8766666666666665,10.8933325,32.851665,2021,8,10,22,40,-0.09280997459048428
84665,3.489830508474576,10.849153,34.052544,2021,8,10,22,50,-0.2988104302396246
84666,4.071186440677966,10.847458,35.23559,2021,8,10,23,0,-0.2760097194462936
84667,2.85,10.9,31.785,2021,8,10,23,10,-0.22988682439675637
84668,5.108333333333333,11.155,32.08,2021,8,10,23,20,-0.25902263172422546
84669,6.463333333333334,11.210001,35.436665,2021,8,10,23,30,-0.2999975981744297
84674,13.148333333333333,11.463333,40.9,2021,8,11,0,20,-0.4168420811315033
84675,12.706666666666667,11.421666,40.925,2021,8,11,0,30,-0.4296894969990293
84676,13.543333333333333,11.366667,40.878334,2021,8,11,0,40,-0.528750016050398
84677,12.396666666666667,11.3133335,41.863335,2021,8,11,0,50,-0.4672216202708538
84678,12.768333333333334,11.431667,40.844997,2021,8,11,1,0,-0.2738405323038701
84679,10.155,11.09,43.233334,2021,8,11,1,10,-0.3229395125028312
84680,11.472881355932204,10.99661,43.755936,2021,8,11,1,20,-0.4406870036709676
84681,15.488333333333333,11.173334,43.260002,2021,8,11,1,30,-0.4693638339583962
84682,15.598333333333333,11.191667,42.463333,2021,8,11,1,40,-0.5365097992209475
84683,14.206666666666667,11.148334,42.42,2021,8,11,1,50,-0.6818336428819188
84684,14.226666666666667,11.259999,39.37,2021,8,11,2,0,-0.5707005266918795
84685,13.236666666666668,11.201666,38.496666,2021,8,11,2,10,-0.664811284529905
84686,12.55,11.341666,36.108334,2021,8,11,2,20,-0.6624118861907282
84687,12.32,11.3133335,35.258335,2021,8,11,2,30,-0.6481063332215985
84688,12.275,11.265,35.118336,2021,8,11,2,40,-0.6489276700214656
84689,9.572881355932203,11.130508,37.07797,2021,8,11,2,50,-0.6852140255293754
84690,5.825,11.001666,38.725,2021,8,11,3,0,-0.6955618582548979
84691,3.9133333333333336,10.67,39.25,2021,8,11,3,10,-0.6986020312429091
84692,3.2383333333333337,10.621667,40.216667,2021,8,11,3,20,-0.6237144058446085
84693,2.675,10.551666,39.02667,2021,8,11,3,30,-0.46477731027415414
84694,2.5200000000000005,10.681667,38.42,2021,8,11,3,40,-0.5707407750939194
84695,2.0316666666666667,10.365001,39.515,2021,8,11,3,50,-0.4803449165124039
84696,2.158333333333333,10.008333,41.081665,2021,8,11,4,0,-0.4599443934318388
84697,2.4166666666666665,9.798334,41.873337,2021,8,11,4,10,-0.5868311215790866
84698,3.7933333333333334,9.8,40.914997,2021,8,11,4,20,-0.5429507370018009
84699,2.705084745762712,9.954237,36.33898,2021,8,11,4,30,-0.35284419539595474
84700,2.5200000000000005,9.946667,32.838333,2021,8,11,4,40,-0.415278729556489
84701,2.1599999999999997,9.856666,28.236666,2021,8,11,4,50,-0.20592544975467916
84702,2.8275862068965516,10.051724,23.277586,2021,8,11,5,0,-0.21521081313172222
84703,2.0683333333333334,9.795,21.33,2021,8,11,5,10,-0.4454541163245275
84704,2.172881355932203,9.68644,21.427118,2021,8,11,5,20,-0.5704650539597697
84705,2.7449999999999997,9.948334,19.06,2021,8,11,5,30,-0.5787238564933764
84706,2.2983333333333333,10.413333,17.366667,2021,8,11,5,40,-0.658745753842613
84802,23.423333333333336,12.3116665,31.151667,2021,8,11,21,40,-0.42364605104551273
84803,24.451666666666664,11.905,34.041668,2021,8,11,21,50,-0.38666788802525887
84804,27.525,11.548334,36.125,2021,8,11,22,0,-0.342506879092345
84805,27.33,11.543333,37.81,2021,8,11,22,10,-0.2278211408653208
84806,30.925,11.246667,36.263332,2021,8,11,22,20,-0.3019432818040504
84807,30.06610169491525,11.150847,30.67966,2021,8,11,22,30,-0.34027445590428695
84808,28.95423728813559,11.042373,27.40678,2021,8,11,22,40,-0.3293029971428817
84809,27.28166666666667,11.048334,24.823334,2021,8,11,22,50,-0.02511270081507533
84810,25.910169491525423,11.166101,23.12373,2021,8,11,23,0,-0.21698607694085792
84811,26.86,11.203334,22.856667,2021,8,11,23,10,-0.23735517079722837
84812,28.928333333333335,11.214999,24.35,2021,8,11,23,20,-0.5590585902577084
84813,26.75593220338983,11.238982,23.79322,2021,8,11,23,30,-0.6371660026001933
84814,24.883333333333333,11.304999,23.826666,2021,8,11,23,40,-0.7492321223343483
84815,18.858333333333334,11.505,24.833334,2021,8,11,23,50,-0.6508287063242175
84816,16.723333333333333,12.183333,24.695,2021,8,12,0,0,-0.40157269339282053
84817,17.538333333333334,12.233334,25.821667,2021,8,12,0,10,0.00673024220179737
84818,18.19,12.08,25.903334,2021,8,12,0,20,-0.5080424633155535
84819,13.901666666666667,12.166667,25.168333,2021,8,12,0,30,0.03766501650503345
84820,12.95,12.38,23.984999,2021,8,12,0,40,0.0560731028807941
84821,14.315,12.0183325,24.4,2021,8,12,0,50,0.08685744357386205
84822,17.75423728813559,11.932203,24.02373,2021,8,12,1,0,0.31195538983312765
84823,15.175,12.746667,22.396667,2021,8,12,1,10,0.10873833381312772
84824,11.733333333333333,13.263333,20.571667,2021,8,12,1,20,0.18296840636518436
84825,11.581666666666667,13.033334,20.4,2021,8,12,1,30,0.3952489983491681
84826,12.918333333333333,13.066667,19.85,2021,8,12,1,40,0.2839501173621028
84827,14.688333333333333,13.601666,18.386665,2021,8,12,1,50,0.47005142222128016
84828,14.168333333333333,12.97,19.7,2021,8,12,2,0,0.4134527297934838
84829,9.885,12.915,19.515001,2021,8,12,2,10,0.6623574151116177
84830,8.543333333333333,12.71,19.74,2021,8,12,2,20,0.9513344643462691
84831,7.716666666666667,12.698334,19.455,2021,8,12,2,30,0.847064219649954
84832,6.706779661016949,12.705085,19.052542,2021,8,12,2,40,0.8071636544961971
84833,5.066666666666666,12.884999,18.381666,2021,8,12,2,50,0.7461553272768083
84834,2.2666666666666666,13.05,17.738335,2021,8,12,3,0,0.8899518899916028
84835,2.308333333333333,12.745,18.358334,2021,8,12,3,10,0.6752854809443996
84836,2.0533333333333332,12.583333,18.821665,2021,8,12,3,20,0.5241218360583316
84837,2.2449999999999997,12.263333,19.45,2021,8,12,3,30,0.2202914880455833
84838,2.8916666666666666,12.416667,19.46,2021,8,12,3,40,0.11052901094499705
84839,3.5833333333333335,12.703334,18.628332,2021,8,12,3,50,0.1522971774382036
84840,3.0533333333333332,12.21,19.119999,2021,8,12,4,0,-0.037494204427580405
84841,3.5237288135593223,12.58983,18.625423,2021,8,12,4,10,-0.13928505610349456
84842,3.086666666666667,12.241667,18.966667,2021,8,12,4,20,-0.1748743561589051
84843,1.8866666666666667,11.866667,19.375,2021,8,12,4,30,-0.22872157962827155
84844,2.2266666666666666,11.35,20.303333,2021,8,12,4,40,-0.21212943005110946
84845,2.896666666666667,11.235,20.609999,2021,8,12,4,50,-0.48468081409188657
84846,2.5254237288135593,11.447458,20.232204,2021,8,12,5,0,-0.47939155827646024
84848,3.49,12.211667,18.9,2021,8,12,5,20,-0.45650843374050754
84849,4.885000000000001,12.025,19.401667,2021,8,12,5,30,-0.4988202003423124
84850,6.363333333333333,11.983334,19.885,2021,8,12,5,40,-0.4026066972596838
84851,6.371666666666667,12.251666,19.853333,2021,8,12,5,50,-0.392607497590031
84852,5.748333333333333,12.406666,19.221668,2021,8,12,6,0,-0.44641406381264964
84853,4.819999999999999,12.333333,19.186666,2021,8,12,6,10,-0.5223922601374562
84854,5.441666666666666,12.320001,18.986666,2021,8,12,6,20,-0.48053893116111845
84855,5.825,12.44,18.95,2021,8,12,6,30,-0.2898176845822024
84856,7.150847457627118,12.411864,19.72712,2021,8,12,6,40,-0.45823317364682015
84857,6.155,12.543333,19.94,2021,8,12,6,50,-0.6238636846416987
84942,13.333333333333334,15.59,8.765,2021,8,12,21,0,-0.28262819814910195
84943,13.075,15.661667,7.7216663,2021,8,12,21,10,-0.5701490092244538
84944,13.018333333333334,15.8566675,6.761667,2021,8,12,21,20,-0.4719254748084341
84945,12.057627118644067,16.147457,5.7355933,2021,8,12,21,30,-0.3202943946890637
84946,12.351666666666667,16.215,5.9683332,2021,8,12,21,40,-0.2344944949205875
84947,16.425,16.396666,5.1299996,2021,8,12,21,50,-0.0652380249926169
84948,16.335,16.328333,6.038333,2021,8,12,22,0,-0.05746669664832854
84949,15.945,16.065,6.701667,2021,8,12,22,10,0.38331912190532397
84950,16.289830508474576,15.672881,8.605085,2021,8,12,22,20,0.24194914194209127
84951,16.438333333333333,15.61,6.923333,2021,8,12,22,30,0.25729714965483413
84952,15.176666666666668,16.313334,4.3316665,2021,8,12,22,40,0.3216687593922416
84953,17.19333333333333,16.818333,2.665,2021,8,12,22,50,0.208695057338709
84954,18.201724137931034,17.317242,2.4379308,2021,8,12,23,0,0.3821202143875725
84955,16.75166666666667,16.841667,3.4683335,2021,8,12,23,10,0.21945230258585413
84956,15.423333333333334,16.268333,5.661667,2021,8,12,23,20,0.30683570026601364
84957,13.975,15.906667,5.0899997,2021,8,12,23,30,0.36685132184860003
84958,12.683333333333334,15.543333,7.0516667,2021,8,12,23,40,0.2287185702119786
84959,12.421666666666665,15.868333,4.2483335,2021,8,12,23,50,0.11199967756731638
84960,14.452542372881357,17.045763,1.420339,2021,8,13,0,0,0.12953006464501124
84961,13.678333333333335,16.893333,3.1116667,2021,8,13,0,10,0.14223458619506782
84962,17.08,15.23,8.7316675,2021,8,13,0,20,0.18712861182025847
84963,16.031666666666666,14.566667,9.695001,2021,8,13,0,30,0.2323763530777666
84964,18.43166666666667,14.523334,9.963333,2021,8,13,0,40,0.19390304126947208
84965,17.16166666666667,14.434999,9.966666,2021,8,13,0,50,0.4728671724484673
84966,18.488333333333333,14.83,8.633333,2021,8,13,1,0,0.18424158735500604
84967,18.745,14.783334,8.631667,2021,8,13,1,10,0.3953221753751116
84968,17.715254237288136,15.462711,5.701695,2021,8,13,1,20,-0.005578028314061805
84969,19.08813559322034,15.945763,3.7762713,2021,8,13,1,30,-0.06681444241604532
84970,18.645,15.816667,4.805,2021,8,13,1,40,-0.20816257855378015
84971,18.563333333333333,15.6,5.2933335,2021,8,13,1,50,-0.18565652338296848
84972,18.59,15.451666,5.398333,2021,8,13,2,0,-0.14340858329535613
85088,18.832203389830507,18.815254,19.938984,2021,8,13,21,20,0.43227816129233787
85089,17.221666666666668,18.766666,19.958334,2021,8,13,21,30,0.535560703173429
85090,16.328333333333333,18.743334,19.615,2021,8,13,21,40,0.49353703362844853
85091,16.83833333333333,18.643333,19.668333,2021,8,13,21,50,0.4380613638111523
85230,4.591666666666667,22.543333,17.023335,2021,8,14,21,0,-0.12158544797975641
85231,5.8,22.640678,16.047457,2021,8,14,21,10,-0.05331873602315997
85232,4.483333333333333,22.565,16.093332,2021,8,14,21,20,-0.13878212843200766
85233,4.243333333333333,22.583334,15.818334,2021,8,14,21,30,-0.05546572959152187
85234,5.175,22.568333,15.701666,2021,8,14,21,40,-0.0966987905369242
85235,5.6483333333333325,22.615,15.168333,2021,8,14,21,50,-0.1826149331579253
85236,4.191666666666666,22.641666,14.94,2021,8,14,22,0,-0.12351783055641231
85237,4.87,22.508333,14.748334,2021,8,14,22,10,-0.09956867879811977
85238,4.503333333333333,22.58,14.921666,2021,8,14,22,20,-0.12081262021674795
85239,6.933333333333334,22.713335,15.411667,2021,8,14,22,30,-0.1438575401196651
85240,4.584745762711864,22.844067,15.513559,2021,8,14,22,40,-0.01740949312740471
85241,5.335,22.811666,15.665,2021,8,14,22,50,-0.08316424126076881
85242,4.967796610169492,22.779661,15.776271,2021,8,14,23,0,-0.11270221491389777
85243,4.375,22.781668,15.785,2021,8,14,23,10,-0.18535202638486814
85244,4.45,22.715,15.615001,2021,8,14,23,20,-0.19968476190132922
85245,5.920338983050848,22.810171,15.2779665,2021,8,14,23,30,-0.19067636117670822
85374,4.235,21.801666,24.478333,2021,8,15,21,0,-0.6021242527672402
85375,4.679661016949153,21.881355,24.393219,2021,8,15,21,10,-0.5989392122456673
85376,5.883333333333334,21.836666,24.429998,2021,8,15,21,20,-0.4712399487293717
85377,5.376666666666667,22.033333,24.12,2021,8,15,21,30,-0.619852984810593
85378,5.14,21.816668,24.363333,2021,8,15,21,40,-0.5580337067527712
85379,6.261666666666667,22.001667,24.048334,2021,8,15,21,50,-0.580774834752762
85380,5.465,22.068333,23.971668,2021,8,15,22,0,-0.4820852073715788
85381,6.418333333333334,21.988335,24.111668,2021,8,15,22,10,-0.5328306746173705
85382,5.3533333333333335,21.99,24.103334,2021,8,15,22,20,-0.5110511393888058
85383,6.3133333333333335,21.95,24.115,2021,8,15,22,30,-0.4168210096464896
85384,4.369491525423729,21.944067,23.955933,2021,8,15,22,40,-0.3303194392538289
85385,8.606666666666666,22.153334,22.92,2021,8,15,22,50,-0.39774498509302636
85386,9.125423728813558,22.335592,21.957626,2021,8,15,23,0,-0.4403123400642401
85387,10.678333333333335,22.425,21.493334,2021,8,15,23,10,-0.25234250759379323
85391,8.995000000000001,22.321667,21.081667,2021,8,15,23,50,-0.3660040392272508
85392,8.21,22.191668,20.815,2021,8,16,0,0,-0.3940452692756364
85393,10.553333333333335,22.433332,20.106667,2021,8,16,0,10,-0.44490784590709326
85394,13.075,22.5,20.008333,2021,8,16,0,20,-0.4316520719795676
85395,11.216666666666667,22.46,20.135,2021,8,16,0,30,-0.5277761682735441
85396,10.571666666666665,22.338331,20.144999,2021,8,16,0,40,-0.5742388523568506
85397,11.738333333333333,22.396666,19.581667,2021,8,16,0,50,-0.4467364223073894
85398,11.128333333333334,22.455,18.945,2021,8,16,1,0,-0.30807687504914955
85399,13.159322033898304,22.528812,18.215254,2021,8,16,1,10,-0.2824955457644808
85400,10.020000000000001,22.453333,18.140001,2021,8,16,1,20,-0.1818604866325514
85401,10.389999999999999,22.480001,17.925,2021,8,16,1,30,-0.11409552470774051
85402,11.318333333333333,22.47,17.75,2021,8,16,1,40,-0.2582311508943047
86241,15.458333333333334,16.005,24.875,2021,8,21,21,30,-0.38606697437318194
86242,15.895000000000001,15.98,25.24,2021,8,21,21,40,-0.364291175525375
86243,15.145000000000001,16.003334,25.378332,2021,8,21,21,50,-0.36585985351580497
86244,15.725,16.006666,25.529999,2021,8,21,22,0,-0.37341749613938874
86245,14.105084745762712,15.937288,25.525423,2021,8,21,22,10,-0.4083221266782024
86246,13.83728813559322,15.961018,25.686441,2021,8,21,22,20,-0.4584176730608989
86247,12.788333333333332,16.085001,25.51,2021,8,21,22,30,-0.2994173286702019
86248,13.191666666666666,16.091667,25.158333,2021,8,21,22,40,0.04878456191284306
86249,12.816949152542374,16.201694,24.438984,2021,8,21,22,50,0.06209804559821111
86250,13.5,16.208475,24.1,2021,8,21,23,0,-0.4065156597443436
86251,14.00677966101695,16.201694,24.237288,2021,8,21,23,10,-0.38193414558179933
86252,13.901666666666667,16.175001,24.468332,2021,8,21,23,20,-0.2285256559491593
86253,13.766666666666667,16.04,24.856667,2021,8,21,23,30,0.10570545615901074
86254,16.331666666666667,16.075,24.911665,2021,8,21,23,40,0.030580553063212525
86255,16.040677966101693,16.049152,25.059322,2021,8,21,23,50,-0.17289281408945265
86256,13.665,15.990001,25.288334,2021,8,22,0,0,-0.13195406583017155
86257,13.378333333333334,15.903333,25.225,2021,8,22,0,10,-0.18038343616369568
86381,39.39833333333333,14.013333,31.331667,2021,8,22,20,50,-0.2726511602856267
86382,41.14666666666667,14.059999,32.08167,2021,8,22,21,0,-0.6099095819898896
86525,26.761016949152545,13.638984,34.676273,2021,8,23,20,50,-0.6778645570287883
86526,25.029999999999998,13.638333,35.265,2021,8,23,21,0,-0.4987735427418493
86527,25.793333333333333,13.558333,35.85167,2021,8,23,21,10,-0.5004482825610382
86528,27.006666666666668,13.511667,36.39,2021,8,23,21,20,-0.7054897037583318
86529,28.581666666666667,13.505,36.86,2021,8,23,21,30,-0.6655320135269719
86530,30.128333333333334,13.575,35.475,2021,8,23,21,40,-0.49207656507646724
86531,23.508333333333333,13.53,34.84,2021,8,23,21,50,-0.6221844857435996
86532,26.853333333333335,13.678333,33.303333,2021,8,23,22,0,-0.45108156382232933
86533,23.93166666666667,13.663333,33.3,2021,8,23,22,10,-0.7696471515346703
86534,20.959322033898303,13.625424,33.455933,2021,8,23,22,20,-0.9467651001772449
86535,21.136666666666667,13.593334,34.08,2021,8,23,22,30,-1.0831045856548107
86536,23.545,13.578334,34.745,2021,8,23,22,40,-1.1363508066978434
86537,18.708333333333332,13.416667,36.48,2021,8,23,22,50,-0.7829017104950484
86538,19.2,13.408474,36.64407,2021,8,23,23,0,-0.9679556123191179
86539,22.738333333333333,13.554999,35.32,2021,8,23,23,10,-1.0172166504641156
86540,19.35084745762712,13.462711,35.18644,2021,8,23,23,20,-0.8040308573378626
86541,22.051666666666666,13.6433325,33.90333,2021,8,23,23,30,-0.7815670356203007
86542,24.096666666666668,13.585001,33.736668,2021,8,23,23,40,-0.8852481651647661
86543,16.691666666666666,13.451666,33.49,2021,8,23,23,50,-0.924028927969277
86544,18.240000000000002,13.411666,34.09667,2021,8,24,0,0,-0.9708789221585581
86545,17.28166666666667,13.423333,34.418335,2021,8,24,0,10,-0.8925044532252829
86546,18.323333333333334,13.426666,34.646667,2021,8,24,0,20,-0.8511762047848682
86547,20.8,13.416667,34.871666,2021,8,24,0,30,-0.8569125612958934
86548,18.17,13.331667,35.05167,2021,8,24,0,40,-0.8719259296059979
86672,18.951666666666664,13.735,25.948334,2021,8,24,21,20,-0.5226662818290414
86673,18.956666666666667,13.64,26.821667,2021,8,24,21,30,-0.4867836292857527
86674,17.051666666666666,13.535001,29.215,2021,8,24,21,40,-0.40495523811396417
86675,18.216666666666665,13.496667,29.625,2021,8,24,21,50,-0.37906663425363346
86676,16.50166666666667,13.413333,30.526667,2021,8,24,22,0,-0.14629825761729845
86677,16.603333333333335,13.405,32.433334,2021,8,24,22,10,-0.48191428027157057
86678,17.196666666666665,13.321667,33.006668,2021,8,24,22,20,-0.5778666198890416
86679,19.383333333333333,13.345,35.455,2021,8,24,22,30,-0.6134254035000087
86680,21.665000000000003,13.388333,34.363335,2021,8,24,22,40,-0.5178502387029551
86681,21.083050847457628,13.405084,35.213562,2021,8,24,22,50,-0.4277618431067746
86682,21.58813559322034,13.372881,35.445763,2021,8,24,23,0,-0.5140563270684723
86683,21.65666666666667,13.338333,32.963333,2021,8,24,23,10,-0.6038981129899454
86684,21.295,13.283334,33.633335,2021,8,24,23,20,-0.5895293589823313
86685,21.115000000000002,13.2316675,33.243332,2021,8,24,23,30,-0.5651472346890456
86686,17.41864406779661,13.133899,33.39322,2021,8,24,23,40,-0.7988040364184883
86687,16.146666666666665,13.05,35.103333,2021,8,24,23,50,-0.7199156128406563
86688,17.191666666666666,12.9366665,36.32,2021,8,25,0,0,-0.9063868129890947
86689,16.546666666666667,12.9,36.54667,2021,8,25,0,10,-0.8291817034025865
86690,16.5,12.906666,35.83,2021,8,25,0,20,-0.9584923541138138
86691,16.668333333333333,12.91,34.853333,2021,8,25,0,30,-1.0514663326111668
86692,18.765,12.889999,35.431664,2021,8,25,0,40,-0.9225011531508996
86693,18.240000000000002,12.705,31.496668,2021,8,25,0,50,-0.9686372122463642
86695,16.127118644067796,12.455932,31.138983,2021,8,25,1,10,-0.6623852189099045
86696,16.453333333333333,12.425,32.113335,2021,8,25,1,20,-0.748883768303604
86697,17.983333333333334,12.571667,31.869999,2021,8,25,1,30,-0.6794415335038333
86698,18.071666666666665,12.556667,32.226665,2021,8,25,1,40,-0.6912313698389859
86699,17.076666666666664,12.623334,31.234999,2021,8,25,1,50,-0.6144746419086438
86700,15.501666666666667,12.361667,33.258335,2021,8,25,2,0,-0.5640299276962008
86701,17.346666666666668,12.383333,33.74,2021,8,25,2,10,-0.49610122836760867
86702,18.291666666666668,12.486667,34.288334,2021,8,25,2,20,-0.41052790245062676
86703,15.836666666666668,12.376666,34.621666,2021,8,25,2,30,-0.48798838986323334
86704,16.118333333333332,12.365,35.363335,2021,8,25,2,40,-0.5754234059187204
86705,17.2,12.274576,36.294914,2021,8,25,2,50,-0.5132765414792025
86706,16.715,12.278334,36.414997,2021,8,25,3,0,-0.4247906492280545
86707,15.270000000000001,12.273334,36.14833,2021,8,25,3,10,-0.32907714781816655
86708,14.328333333333335,12.256667,36.463333,2021,8,25,3,20,-0.3905272357439571
86709,14.9,12.285,35.986668,2021,8,25,3,30,-0.4224688559243502
86710,14.026666666666667,12.331667,35.8,2021,8,25,3,40,-0.48029641873116774
86711,12.978333333333333,12.325,35.716667,2021,8,25,3,50,-0.4490200002602634
86712,12.733333333333333,12.271667,36.516666,2021,8,25,4,0,-0.42091382743246375
86713,12.655,12.275,37.045,2021,8,25,4,10,-0.5736835066854262
86715,12.658333333333333,12.296666,37.451668,2021,8,25,4,30,-0.39737789792554534
86716,12.656666666666666,12.228333,38.185,2021,8,25,4,40,-0.38567167203069447
86717,10.915,12.191667,37.52667,2021,8,25,4,50,-0.297965881124719
86718,10.88135593220339,12.2779665,36.494915,2021,8,25,5,0,-0.37695054020996327
86719,12.308333333333334,12.236667,37.07833,2021,8,25,5,10,-0.41486918818345836
86720,10.703389830508474,12.179662,37.45593,2021,8,25,5,20,-0.3589274789920262
86721,11.086666666666668,12.2316675,36.195,2021,8,25,5,30,-0.3832242791722688
86722,9.125423728813558,12.652542,29.81695,2021,8,25,5,40,-0.30740416965726197
86723,8.423333333333334,12.898334,26.615,2021,8,25,5,50,-0.4551347213796174
86724,7.288333333333333,12.858334,26.878332,2021,8,25,6,0,-0.5146663231519285
86725,8.233333333333333,12.845,26.833334,2021,8,25,6,10,-0.495341950260929
86726,7.511666666666667,12.786667,26.670002,2021,8,25,6,20,-0.3862606989244512
86727,7.121666666666667,12.8,26.676666,2021,8,25,6,30,-0.298935633092487
86728,6.7283333333333335,12.986667,25.278332,2021,8,25,6,40,-0.5297960973980922
86729,5.040677966101694,12.994915,25.027119,2021,8,25,6,50,-0.6169271546485363
